155.93.121.246|CVE-2016-7125|5
155.93.121.246|CVE-2016-7126|7.5
155.93.121.246|CVE-2016-7127|7.5
155.93.121.246|CVE-2016-7128|5
155.93.121.246|CVE-2016-7129|7.5
155.93.121.246|CVE-2016-7130|5
155.93.121.246|CVE-2016-7131|5
155.93.121.246|CVE-2016-7132|5
155.93.121.246|CVE-2016-7411|7.5
155.93.121.246|CVE-2016-7412|6.8
155.93.121.246|CVE-2016-7413|7.5
155.93.121.246|CVE-2016-7414|7.5
155.93.121.246|CVE-2016-7416|5
155.93.121.246|CVE-2016-7417|7.5
155.93.121.246|CVE-2016-7418|5
155.93.121.246|CVE-2016-9137|7.5
155.93.121.246|CVE-2016-9138|7.5
155.93.121.246|CVE-2016-9263|2.6
155.93.121.246|CVE-2016-9934|5
155.93.121.246|CVE-2016-9935|7.5
155.93.121.246|CVE-2017-1000600|6.5
155.93.121.246|CVE-2017-11142|7.8
155.93.121.246|CVE-2017-11143|5
155.93.121.246|CVE-2017-11144|5
155.93.121.246|CVE-2017-11145|5
155.93.121.246|CVE-2017-11628|6.8
155.93.121.246|CVE-2017-12933|7.5
155.93.121.246|CVE-2017-14718|4.3
155.93.121.246|CVE-2017-14719|5
155.93.121.246|CVE-2017-14720|4.3
155.93.121.246|CVE-2017-14721|4.3
155.93.121.246|CVE-2017-14722|5
155.93.121.246|CVE-2017-14723|7.5
155.93.121.246|CVE-2017-14724|4.3
155.93.121.246|CVE-2017-14725|4.9
155.93.121.246|CVE-2017-14726|4.3
155.93.121.246|CVE-2017-16510|7.5
155.93.121.246|CVE-2017-16642|5
155.93.121.246|CVE-2017-17091|6.5
155.93.121.246|CVE-2017-17092|3.5
155.93.121.246|CVE-2017-17093|3.5
155.93.121.246|CVE-2017-17094|3.5
155.93.121.246|CVE-2017-7272|5.8
155.93.121.246|CVE-2017-7890|4.3
155.93.121.246|CVE-2017-7963|5
155.93.121.246|CVE-2017-9224|7.5
155.93.121.246|CVE-2017-9226|7.5
155.93.121.246|CVE-2018-1000773|6.5
155.93.121.246|CVE-2018-10100|5.8
155.93.121.246|CVE-2018-10101|5.8
155.93.121.246|CVE-2018-10102|4.3
155.93.121.246|CVE-2018-10545|1.9
155.93.121.246|CVE-2018-10546|5
155.93.121.246|CVE-2018-10547|4.3
155.93.121.246|CVE-2018-10548|5
155.93.121.246|CVE-2018-10549|6.8
155.93.121.246|CVE-2018-12895|6.5
155.93.121.246|CVE-2018-14851|4.3
155.93.121.246|CVE-2018-14883|5
155.93.121.246|CVE-2018-15132|5
155.93.121.246|CVE-2018-17082|4.3
155.93.121.246|CVE-2018-19296|6.8
155.93.121.246|CVE-2018-19395|5
155.93.121.246|CVE-2018-19396|5
155.93.121.246|CVE-2018-19520|6.5
155.93.121.246|CVE-2018-19935|5
155.93.121.246|CVE-2018-20147|5.5
155.93.121.246|CVE-2018-20148|7.5
155.93.121.246|CVE-2018-20149|3.5
155.93.121.246|CVE-2018-20150|4.3
155.93.121.246|CVE-2018-20151|5
155.93.121.246|CVE-2018-20152|4
155.93.121.246|CVE-2018-20153|3.5
155.93.121.246|CVE-2018-20783|5
155.93.121.246|CVE-2018-7584|7.5
155.93.121.246|CVE-2019-16217|4.3
155.93.121.246|CVE-2019-16218|4.3
155.93.121.246|CVE-2019-16219|4.3
155.93.121.246|CVE-2019-16220|5.8
155.93.121.246|CVE-2019-16221|4.3
155.93.121.246|CVE-2019-16222|4.3
155.93.121.246|CVE-2019-16223|3.5
155.93.121.246|CVE-2019-16780|3.5
155.93.121.246|CVE-2019-16781|3.5
155.93.121.246|CVE-2019-17669|7.5
155.93.121.246|CVE-2019-17670|7.5
155.93.121.246|CVE-2019-17671|5
155.93.121.246|CVE-2019-17672|4.3
155.93.121.246|CVE-2019-17673|5
155.93.121.246|CVE-2019-17674|3.5
155.93.121.246|CVE-2019-17675|6.8
155.93.121.246|CVE-2019-20041|7.5
155.93.121.246|CVE-2019-20042|4.3
155.93.121.246|CVE-2019-20043|5
155.93.121.246|CVE-2019-8942|6.5
155.93.121.246|CVE-2019-8943|4
155.93.121.246|CVE-2019-9020|7.5
155.93.121.246|CVE-2019-9021|7.5
155.93.121.246|CVE-2019-9023|7.5
155.93.121.246|CVE-2019-9024|5
155.93.121.246|CVE-2019-9637|5
155.93.121.246|CVE-2019-9638|5
155.93.121.246|CVE-2019-9639|5
155.93.121.246|CVE-2019-9641|7.5
155.93.121.246|CVE-2019-9787|6.8
155.93.121.246|CVE-2020-11025|3.5
155.93.121.246|CVE-2020-11026|3.5
155.93.121.246|CVE-2020-11027|5.5
155.93.121.246|CVE-2020-11028|4.3
155.93.121.246|CVE-2020-11029|4.3
155.93.121.246|CVE-2020-11030|3.5
155.93.121.246|CVE-2020-25286|5
155.93.121.246|CVE-2020-28032|7.5
155.93.121.246|CVE-2020-28033|5
155.93.121.246|CVE-2020-28034|4.3
155.93.121.246|CVE-2020-28035|7.5
155.93.121.246|CVE-2020-28036|7.5
155.93.121.246|CVE-2020-28037|7.5
155.93.121.246|CVE-2020-28038|4.3
155.93.121.246|CVE-2020-28039|6.4
155.93.121.246|CVE-2020-28040|4.3
155.93.121.246|CVE-2020-36326|7.5
155.93.121.246|CVE-2020-4046|3.5
155.93.121.246|CVE-2020-4047|3.5
155.93.121.246|CVE-2020-4048|4.9
155.93.121.246|CVE-2020-4049|3.5
155.93.121.246|CVE-2020-4050|6
155.93.121.246|CVE-2021-29450|4
155.93.121.246|CVE-2021-44223|7.5
155.93.121.246|CVE-2022-21661|5
155.93.121.246|CVE-2022-21662|3.5
155.93.121.246|CVE-2022-21663|6.5
155.93.121.246|CVE-2022-21664|6.5
155.93.122.90|CVE-2018-19052|5
155.93.122.90|CVE-2018-19052|5
155.93.122.90|CVE-2019-11072|7.5
155.93.122.90|CVE-2019-11072|7.5
155.93.123.12|CVE-2016-20012|4.3
155.93.123.12|CVE-2017-15906|5
155.93.123.12|CVE-2018-15473|5
155.93.123.12|CVE-2018-15919|5
155.93.123.12|CVE-2018-20685|2.6
155.93.123.12|CVE-2019-6109|4
155.93.123.12|CVE-2019-6110|4
155.93.123.12|CVE-2019-6111|5.8
155.93.123.12|CVE-2020-14145|4.3
155.93.123.12|CVE-2020-15778|6.8
155.93.123.12|CVE-2021-36368|2.6
155.93.123.12|CVE-2021-41617|4.4
155.93.123.14|CVE-2013-4352|4.3
155.93.123.14|CVE-2013-5704|5
155.93.123.14|CVE-2013-6438|5
155.93.123.14|CVE-2014-0098|5
155.93.123.14|CVE-2014-0117|4.3
155.93.123.14|CVE-2014-0118|4.3
155.93.123.14|CVE-2014-0226|6.8
155.93.123.14|CVE-2014-0231|5
155.93.123.14|CVE-2014-3523|5
155.93.123.14|CVE-2014-8109|4.3
155.93.123.14|CVE-2015-0228|5
155.93.123.14|CVE-2015-3183|5
155.93.123.14|CVE-2015-3184|5
155.93.123.14|CVE-2015-3185|4.3
155.93.123.14|CVE-2016-0736|5
155.93.123.14|CVE-2016-20012|4.3
155.93.123.14|CVE-2016-2161|5
155.93.123.14|CVE-2016-4975|4.3
155.93.123.14|CVE-2016-5387|5.1
155.93.123.14|CVE-2016-8612|3.3
155.93.123.14|CVE-2016-8743|5
155.93.123.14|CVE-2017-15710|5
155.93.123.14|CVE-2017-15715|6.8
155.93.123.14|CVE-2017-15906|5
155.93.123.14|CVE-2017-3167|7.5
155.93.123.14|CVE-2017-7679|7.5
155.93.123.14|CVE-2017-9788|6.4
155.93.123.14|CVE-2017-9798|5
155.93.123.14|CVE-2018-1283|3.5
155.93.123.14|CVE-2018-1301|4.3
155.93.123.14|CVE-2018-1302|4.3
155.93.123.14|CVE-2018-1303|5
155.93.123.14|CVE-2018-1312|6.8
155.93.123.14|CVE-2018-15473|5
155.93.123.14|CVE-2018-15919|5
155.93.123.14|CVE-2018-17199|5
155.93.123.14|CVE-2018-20685|2.6
155.93.123.14|CVE-2019-0217|6
155.93.123.14|CVE-2019-0220|5
155.93.123.14|CVE-2019-10092|4.3
155.93.123.14|CVE-2019-10098|5.8
155.93.123.14|CVE-2019-17567|5
155.93.123.14|CVE-2019-6109|4
155.93.123.14|CVE-2019-6110|4
155.93.123.14|CVE-2019-6111|5.8
155.93.123.14|CVE-2020-11985|4.3
155.93.123.14|CVE-2020-13938|2.1
155.93.123.14|CVE-2020-14145|4.3
155.93.123.14|CVE-2020-15778|6.8
155.93.123.14|CVE-2020-1927|5.8
155.93.123.14|CVE-2020-1934|5
155.93.123.14|CVE-2020-35452|6.8
155.93.123.14|CVE-2021-26690|5
155.93.123.14|CVE-2021-26691|7.5
155.93.123.14|CVE-2021-34798|5
155.93.123.14|CVE-2021-36368|2.6
155.93.123.14|CVE-2021-39275|7.5
155.93.123.14|CVE-2021-40438|6.8
155.93.123.14|CVE-2021-41617|4.4
155.93.123.14|CVE-2021-44790|7.5
155.93.123.14|CVE-2022-22719|5
155.93.123.14|CVE-2022-22720|7.5
155.93.123.14|CVE-2022-22721|6.8
155.93.123.14|CVE-2022-23943|7.5
155.93.123.14|CVE-2022-26377|5
155.93.123.14|CVE-2022-28330|5
155.93.123.14|CVE-2022-28614|5
155.93.123.14|CVE-2022-28615|6.4
155.93.123.14|CVE-2022-29404|5
155.93.123.14|CVE-2022-30522|5
155.93.123.14|CVE-2022-30556|5
155.93.123.14|CVE-2022-31813|7.5
155.93.123.179|CVE-2014-4078|5.1
155.93.125.162|CVE-2016-20012|4.3
155.93.125.162|CVE-2017-15906|5
155.93.125.162|CVE-2018-15473|5
155.93.125.162|CVE-2018-15919|5
155.93.125.162|CVE-2018-20685|2.6
155.93.125.162|CVE-2019-6109|4
155.93.125.162|CVE-2019-6110|4
155.93.125.162|CVE-2019-6111|5.8
155.93.125.162|CVE-2020-14145|4.3
155.93.125.162|CVE-2020-15778|6.8
155.93.125.162|CVE-2021-36368|2.6
155.93.125.162|CVE-2021-41617|4.4
155.93.125.163|CVE-2016-20012|4.3
155.93.125.163|CVE-2017-15906|5
155.93.125.163|CVE-2018-15473|5
155.93.125.163|CVE-2018-15919|5
155.93.125.163|CVE-2018-20685|2.6
155.93.125.163|CVE-2019-6109|4
155.93.125.163|CVE-2019-6110|4
155.93.125.163|CVE-2019-6111|5.8
155.93.125.163|CVE-2020-14145|4.3
155.93.125.163|CVE-2020-15778|6.8
155.93.125.163|CVE-2021-36368|2.6
155.93.125.163|CVE-2021-41617|4.4
155.93.125.164|CVE-2016-20012|4.3
155.93.125.164|CVE-2016-20012|4.3
155.93.125.164|CVE-2017-15906|5
155.93.125.164|CVE-2017-15906|5
155.93.125.164|CVE-2018-15473|5
155.93.125.164|CVE-2018-15473|5
155.93.125.164|CVE-2018-15919|5
155.93.125.164|CVE-2018-15919|5
155.93.125.164|CVE-2018-20685|2.6
155.93.125.164|CVE-2018-20685|2.6
155.93.125.164|CVE-2019-6109|4
155.93.125.164|CVE-2019-6109|4
155.93.125.164|CVE-2019-6110|4
155.93.125.164|CVE-2019-6110|4
155.93.125.164|CVE-2019-6111|5.8
155.93.125.164|CVE-2019-6111|5.8
155.93.125.164|CVE-2020-14145|4.3
155.93.125.164|CVE-2020-14145|4.3
155.93.125.164|CVE-2020-15778|6.8
155.93.125.164|CVE-2020-15778|6.8
155.93.125.164|CVE-2021-36368|2.6
155.93.125.164|CVE-2021-36368|2.6
155.93.125.164|CVE-2021-41617|4.4
155.93.125.164|CVE-2021-41617|4.4
155.93.125.171|CVE-2016-20012|4.3
155.93.125.171|CVE-2017-15906|5
155.93.125.171|CVE-2018-15473|5
155.93.125.171|CVE-2018-15919|5
155.93.125.171|CVE-2018-20685|2.6
155.93.125.171|CVE-2019-6109|4
155.93.125.171|CVE-2019-6110|4
155.93.125.171|CVE-2019-6111|5.8
155.93.125.171|CVE-2020-14145|4.3
155.93.125.171|CVE-2020-15778|6.8
155.93.125.171|CVE-2021-36368|2.6
155.93.125.171|CVE-2021-41617|4.4
155.93.125.174|CVE-2016-20012|4.3
155.93.125.174|CVE-2016-20012|4.3
155.93.125.174|CVE-2017-15906|5
155.93.125.174|CVE-2017-15906|5
155.93.125.174|CVE-2018-15473|5
155.93.125.174|CVE-2018-15473|5
155.93.125.174|CVE-2018-15919|5
155.93.125.174|CVE-2018-15919|5
155.93.125.174|CVE-2018-20685|2.6
155.93.125.174|CVE-2018-20685|2.6
155.93.125.174|CVE-2019-6109|4
155.93.125.174|CVE-2019-6109|4
155.93.125.174|CVE-2019-6110|4
155.93.125.174|CVE-2019-6110|4
155.93.125.174|CVE-2019-6111|5.8
155.93.125.174|CVE-2019-6111|5.8
155.93.125.174|CVE-2020-14145|4.3
155.93.125.174|CVE-2020-14145|4.3
155.93.125.174|CVE-2020-15778|6.8
155.93.125.174|CVE-2020-15778|6.8
155.93.125.174|CVE-2021-36368|2.6
155.93.125.174|CVE-2021-36368|2.6
155.93.125.174|CVE-2021-41617|4.4
155.93.125.174|CVE-2021-41617|4.4
155.93.125.82|CVE-2016-20012|4.3
155.93.125.82|CVE-2017-15906|5
155.93.125.82|CVE-2018-15473|5
155.93.125.82|CVE-2018-15919|5
155.93.125.82|CVE-2018-20685|2.6
155.93.125.82|CVE-2019-6109|4
155.93.125.82|CVE-2019-6110|4
155.93.125.82|CVE-2019-6111|5.8
155.93.125.82|CVE-2020-14145|4.3
155.93.125.82|CVE-2020-15778|6.8
155.93.125.82|CVE-2021-36368|2.6
155.93.125.82|CVE-2021-41617|4.4
155.93.125.83|CVE-2016-20012|4.3
155.93.125.83|CVE-2017-15906|5
155.93.125.83|CVE-2018-15473|5
155.93.125.83|CVE-2018-15919|5
155.93.125.83|CVE-2018-20685|2.6
155.93.125.83|CVE-2019-6109|4
155.93.125.83|CVE-2019-6110|4
155.93.125.83|CVE-2019-6111|5.8
155.93.125.83|CVE-2020-14145|4.3
155.93.125.83|CVE-2020-15778|6.8
155.93.125.83|CVE-2021-36368|2.6
155.93.125.83|CVE-2021-41617|4.4
155.93.92.142|CVE-2020-0796|10
155.93.92.179|CVE-2018-1000024|5
155.93.92.179|CVE-2018-1000027|5
155.93.92.179|CVE-2018-1172|4.3
155.93.92.179|CVE-2018-19131|4.3
155.93.92.179|CVE-2018-19132|4.3
155.93.92.179|CVE-2019-12519|7.5
155.93.92.179|CVE-2019-12520|5
155.93.92.179|CVE-2019-12521|4.3
155.93.92.179|CVE-2019-12522|4.4
155.93.92.179|CVE-2019-12523|6.4
155.93.92.179|CVE-2019-12524|7.5
155.93.92.179|CVE-2019-12525|7.5
155.93.92.179|CVE-2019-12526|7.5
155.93.92.179|CVE-2019-12528|5
155.93.92.179|CVE-2019-12529|4.3
155.93.92.179|CVE-2019-13345|4.3
155.93.92.179|CVE-2019-18676|5
155.93.92.179|CVE-2019-18677|5.8
155.93.92.179|CVE-2019-18678|5
155.93.92.179|CVE-2019-18679|5
155.93.92.179|CVE-2019-18860|4.3
155.93.92.179|CVE-2020-11945|7.5
155.93.92.179|CVE-2020-14058|5
155.93.92.179|CVE-2020-15049|6.5
155.93.92.179|CVE-2020-15810|3.5
155.93.92.179|CVE-2020-15811|4
155.93.92.179|CVE-2020-24606|7.1
155.93.92.179|CVE-2020-25097|5
155.93.92.179|CVE-2020-8449|5
155.93.92.179|CVE-2020-8450|7.5
155.93.92.179|CVE-2020-8517|5
155.93.92.179|CVE-2021-28116|4.3
155.93.92.179|CVE-2021-28651|5
155.93.92.179|CVE-2021-28652|4
155.93.92.179|CVE-2021-31806|4
155.93.92.179|CVE-2021-31807|4
155.93.92.179|CVE-2021-31808|4
155.93.92.179|CVE-2021-33620|4
155.93.92.180|CVE-2019-17567|5
155.93.92.180|CVE-2019-17567|5
155.93.92.180|CVE-2019-17567|5
155.93.92.180|CVE-2020-11984|7.5
155.93.92.180|CVE-2020-11984|7.5
155.93.92.180|CVE-2020-11984|7.5
155.93.92.180|CVE-2020-11993|4.3
155.93.92.180|CVE-2020-11993|4.3
155.93.92.180|CVE-2020-11993|4.3
155.93.92.180|CVE-2020-13938|2.1
155.93.92.180|CVE-2020-13938|2.1
155.93.92.180|CVE-2020-13938|2.1
155.93.92.180|CVE-2020-13950|5
155.93.92.180|CVE-2020-13950|5
155.93.92.180|CVE-2020-13950|5
155.93.92.180|CVE-2020-1927|5.8
155.93.92.180|CVE-2020-1927|5.8
155.93.92.180|CVE-2020-1927|5.8
155.93.92.180|CVE-2020-1934|5
155.93.92.180|CVE-2020-1934|5
155.93.92.180|CVE-2020-1934|5
155.93.92.180|CVE-2020-35452|6.8
155.93.92.180|CVE-2020-35452|6.8
155.93.92.180|CVE-2020-35452|6.8
155.93.92.180|CVE-2020-9490|5
155.93.92.180|CVE-2020-9490|5
155.93.92.180|CVE-2020-9490|5
155.93.92.180|CVE-2021-26690|5
155.93.92.180|CVE-2021-26690|5
155.93.92.180|CVE-2021-26690|5
155.93.92.180|CVE-2021-26691|7.5
155.93.92.180|CVE-2021-26691|7.5
155.93.92.180|CVE-2021-26691|7.5
155.93.92.180|CVE-2021-34798|5
155.93.92.180|CVE-2021-34798|5
155.93.92.180|CVE-2021-34798|5
155.93.92.180|CVE-2021-36160|5
155.93.92.180|CVE-2021-36160|5
155.93.92.180|CVE-2021-36160|5
155.93.92.180|CVE-2021-39275|7.5
155.93.92.180|CVE-2021-39275|7.5
155.93.92.180|CVE-2021-39275|7.5
155.93.92.180|CVE-2021-40438|6.8
155.93.92.180|CVE-2021-40438|6.8
155.93.92.180|CVE-2021-40438|6.8
155.93.92.180|CVE-2021-44224|6.4
155.93.92.180|CVE-2021-44224|6.4
155.93.92.180|CVE-2021-44224|6.4
155.93.92.180|CVE-2021-44790|7.5
155.93.92.180|CVE-2021-44790|7.5
155.93.92.180|CVE-2021-44790|7.5
155.93.92.180|CVE-2022-22719|5
155.93.92.180|CVE-2022-22719|5
155.93.92.180|CVE-2022-22719|5
155.93.92.180|CVE-2022-22720|7.5
155.93.92.180|CVE-2022-22720|7.5
155.93.92.180|CVE-2022-22720|7.5
155.93.92.180|CVE-2022-22721|6.8
155.93.92.180|CVE-2022-22721|6.8
155.93.92.180|CVE-2022-22721|6.8
155.93.92.180|CVE-2022-23943|7.5
155.93.92.180|CVE-2022-23943|7.5
155.93.92.180|CVE-2022-23943|7.5
155.93.92.180|CVE-2022-26377|5
155.93.92.180|CVE-2022-26377|5
155.93.92.180|CVE-2022-26377|5
155.93.92.180|CVE-2022-28330|5
155.93.92.180|CVE-2022-28330|5
155.93.92.180|CVE-2022-28330|5
155.93.92.180|CVE-2022-28614|5
155.93.92.180|CVE-2022-28614|5
155.93.92.180|CVE-2022-28614|5
155.93.92.180|CVE-2022-28615|6.4
155.93.92.180|CVE-2022-28615|6.4
155.93.92.180|CVE-2022-28615|6.4
155.93.92.180|CVE-2022-29404|5
155.93.92.180|CVE-2022-29404|5
155.93.92.180|CVE-2022-29404|5
155.93.92.180|CVE-2022-30522|5
155.93.92.180|CVE-2022-30522|5
155.93.92.180|CVE-2022-30522|5
155.93.92.180|CVE-2022-30556|5
155.93.92.180|CVE-2022-30556|5
155.93.92.180|CVE-2022-30556|5
155.93.92.180|CVE-2022-31813|7.5
155.93.92.180|CVE-2022-31813|7.5
155.93.92.180|CVE-2022-31813|7.5
155.93.92.183|CVE-2018-19052|5
155.93.92.183|CVE-2018-19052|5
155.93.92.183|CVE-2019-11072|7.5
155.93.92.183|CVE-2019-11072|7.5
155.93.92.184|CVE-2018-19052|5
155.93.92.184|CVE-2018-19052|5
155.93.92.184|CVE-2019-11072|7.5
155.93.92.184|CVE-2019-11072|7.5
155.93.92.185|CVE-2018-19052|5
155.93.92.185|CVE-2018-19052|5
155.93.92.185|CVE-2019-11072|7.5
155.93.92.185|CVE-2019-11072|7.5
155.93.92.235|CVE-2020-0796|10
155.93.92.46|CVE-2016-20012|4.3
155.93.92.46|CVE-2017-15906|5
155.93.92.46|CVE-2018-15473|5
155.93.92.46|CVE-2018-15919|5
155.93.92.46|CVE-2018-20685|2.6
155.93.92.46|CVE-2019-6109|4
155.93.92.46|CVE-2019-6110|4
155.93.92.46|CVE-2019-6111|5.8
155.93.92.46|CVE-2020-14145|4.3
155.93.92.46|CVE-2020-15778|6.8
155.93.92.46|CVE-2021-36368|2.6
155.93.92.46|CVE-2021-41617|4.4
155.93.92.82|CVE-2016-20012|4.3
155.93.92.82|CVE-2016-20012|4.3
155.93.92.82|CVE-2017-15906|5
155.93.92.82|CVE-2017-15906|5
155.93.92.82|CVE-2018-15473|5
155.93.92.82|CVE-2018-15473|5
155.93.92.82|CVE-2018-15919|5
155.93.92.82|CVE-2018-15919|5
155.93.92.82|CVE-2018-20685|2.6
155.93.92.82|CVE-2018-20685|2.6
155.93.92.82|CVE-2019-6109|4
155.93.92.82|CVE-2019-6109|4
155.93.92.82|CVE-2019-6110|4
155.93.92.82|CVE-2019-6110|4
155.93.92.82|CVE-2019-6111|5.8
155.93.92.82|CVE-2019-6111|5.8
155.93.92.82|CVE-2020-14145|4.3
155.93.92.82|CVE-2020-14145|4.3
155.93.92.82|CVE-2020-15778|6.8
155.93.92.82|CVE-2020-15778|6.8
155.93.92.82|CVE-2021-36368|2.6
155.93.92.82|CVE-2021-36368|2.6
155.93.92.82|CVE-2021-41617|4.4
155.93.92.82|CVE-2021-41617|4.4
155.93.92.94|CVE-2016-20012|4.3
155.93.92.94|CVE-2017-15906|5
155.93.92.94|CVE-2018-15473|5
155.93.92.94|CVE-2018-15919|5
155.93.92.94|CVE-2018-20685|2.6
155.93.92.94|CVE-2019-6109|4
155.93.92.94|CVE-2019-6110|4
155.93.92.94|CVE-2019-6111|5.8
155.93.92.94|CVE-2020-14145|4.3
155.93.92.94|CVE-2020-15778|6.8
155.93.92.94|CVE-2021-36368|2.6
155.93.92.94|CVE-2021-41617|4.4
155.93.94.130|CVE-2021-34798|5
155.93.94.130|CVE-2021-36160|5
155.93.94.130|CVE-2021-3711|7.5
155.93.94.130|CVE-2021-3712|5.8
155.93.94.130|CVE-2021-39275|7.5
155.93.94.130|CVE-2021-40438|6.8
155.93.94.130|CVE-2021-4160|4.3
155.93.94.130|CVE-2021-44224|6.4
155.93.94.130|CVE-2021-44790|7.5
155.93.94.130|CVE-2022-0778|5
155.93.94.130|CVE-2022-1292|10
155.93.94.130|CVE-2022-2068|10
155.93.94.130|CVE-2022-2097|5
155.93.94.130|CVE-2022-22719|5
155.93.94.130|CVE-2022-22720|7.5
155.93.94.130|CVE-2022-22721|6.8
155.93.94.130|CVE-2022-23943|7.5
155.93.94.130|CVE-2022-26377|5
155.93.94.130|CVE-2022-28330|5
155.93.94.130|CVE-2022-28614|5
155.93.94.130|CVE-2022-28615|6.4
155.93.94.130|CVE-2022-29404|5
155.93.94.130|CVE-2022-30522|5
155.93.94.130|CVE-2022-30556|5
155.93.94.130|CVE-2022-31813|7.5
155.93.94.253|CVE-2019-11043|7.5
155.93.94.253|CVE-2019-11044|5
155.93.94.253|CVE-2019-11045|4.3
155.93.94.253|CVE-2019-11046|5
155.93.94.253|CVE-2019-11047|6.4
155.93.94.253|CVE-2019-11048|5
155.93.94.253|CVE-2019-11049|7.5
155.93.94.253|CVE-2019-11050|6.4
155.93.94.253|CVE-2019-1547|1.9
155.93.94.253|CVE-2019-1549|5
155.93.94.253|CVE-2019-1551|5
155.93.94.253|CVE-2019-1552|1.9
155.93.94.253|CVE-2019-1563|4.3
155.93.94.253|CVE-2019-17567|5
155.93.94.253|CVE-2019-19246|5
155.93.94.253|CVE-2020-11984|7.5
155.93.94.253|CVE-2020-11993|4.3
155.93.94.253|CVE-2020-13938|2.1
155.93.94.253|CVE-2020-13950|5
155.93.94.253|CVE-2020-1927|5.8
155.93.94.253|CVE-2020-1934|5
155.93.94.253|CVE-2020-1971|4.3
155.93.94.253|CVE-2020-35452|6.8
155.93.94.253|CVE-2020-7059|6.4
155.93.94.253|CVE-2020-7060|6.4
155.93.94.253|CVE-2020-7061|6.4
155.93.94.253|CVE-2020-7062|4.3
155.93.94.253|CVE-2020-7063|5
155.93.94.253|CVE-2020-7064|5.8
155.93.94.253|CVE-2020-7065|6.8
155.93.94.253|CVE-2020-7066|4.3
155.93.94.253|CVE-2020-7067|5
155.93.94.253|CVE-2020-7068|3.3
155.93.94.253|CVE-2020-7069|6.4
155.93.94.253|CVE-2020-7070|5
155.93.94.253|CVE-2020-7071|5
155.93.94.253|CVE-2020-9490|5
155.93.94.253|CVE-2021-21702|5
155.93.94.253|CVE-2021-21703|6.9
155.93.94.253|CVE-2021-21704|4.3
155.93.94.253|CVE-2021-21705|5
155.93.94.253|CVE-2021-21706|4.3
155.93.94.253|CVE-2021-21707|5
155.93.94.253|CVE-2021-23840|5
155.93.94.253|CVE-2021-23841|4.3
155.93.94.253|CVE-2021-26690|5
155.93.94.253|CVE-2021-26691|7.5
155.93.94.253|CVE-2021-3449|4.3
155.93.94.253|CVE-2021-34798|5
155.93.94.253|CVE-2021-36160|5
155.93.94.253|CVE-2021-3711|7.5
155.93.94.253|CVE-2021-3712|5.8
155.93.94.253|CVE-2021-39275|7.5
155.93.94.253|CVE-2021-40438|6.8
155.93.94.253|CVE-2021-4160|4.3
155.93.94.253|CVE-2021-44224|6.4
155.93.94.253|CVE-2021-44790|7.5
155.93.94.253|CVE-2022-0778|5
155.93.94.253|CVE-2022-1292|10
155.93.94.253|CVE-2022-2068|10
155.93.94.253|CVE-2022-2097|5
155.93.94.253|CVE-2022-22719|5
155.93.94.253|CVE-2022-22720|7.5
155.93.94.253|CVE-2022-22721|6.8
155.93.94.253|CVE-2022-23943|7.5
155.93.94.253|CVE-2022-26377|5
155.93.94.253|CVE-2022-28330|5
155.93.94.253|CVE-2022-28614|5
155.93.94.253|CVE-2022-28615|6.4
155.93.94.253|CVE-2022-29404|5
155.93.94.253|CVE-2022-30522|5
155.93.94.253|CVE-2022-30556|5
155.93.94.253|CVE-2022-31813|7.5
155.93.95.165|CVE-2016-20012|4.3
155.93.95.165|CVE-2017-15906|5
155.93.95.165|CVE-2018-15473|5
155.93.95.165|CVE-2018-15919|5
155.93.95.165|CVE-2018-20685|2.6
155.93.95.165|CVE-2019-6109|4
155.93.95.165|CVE-2019-6110|4
155.93.95.165|CVE-2019-6111|5.8
155.93.95.165|CVE-2020-14145|4.3
155.93.95.165|CVE-2020-15778|6.8
155.93.95.165|CVE-2021-36368|2.6
155.93.95.165|CVE-2021-41617|4.4
155.93.95.66|CVE-2012-5533|5
155.93.95.66|CVE-2013-4508|4.3
155.93.95.66|CVE-2013-4559|7.6
155.93.95.66|CVE-2013-4560|5
155.93.95.66|CVE-2014-2323|7.5
155.93.95.66|CVE-2014-2324|5
155.93.95.66|CVE-2015-3200|5
155.93.95.66|CVE-2018-19052|5
155.93.95.66|CVE-2019-11072|7.5
155.93.97.170|CVE-2010-4478|7.5
155.93.97.170|CVE-2010-4755|4
155.93.97.170|CVE-2010-5107|5
155.93.97.170|CVE-2011-4327|2.1
155.93.97.170|CVE-2011-5000|3.5
155.93.97.170|CVE-2012-0814|3.5
155.93.97.170|CVE-2014-1692|7.5
155.93.97.170|CVE-2014-2532|5.8
155.93.97.170|CVE-2014-2653|5.8
155.93.97.170|CVE-2015-5352|4.3
155.93.97.170|CVE-2015-5600|8.5
155.93.97.170|CVE-2015-6563|1.9
155.93.97.170|CVE-2015-6564|6.9
155.93.97.170|CVE-2016-0777|4
155.93.97.170|CVE-2016-10009|7.5
155.93.97.170|CVE-2016-10010|6.9
155.93.97.170|CVE-2016-10011|2.1
155.93.97.170|CVE-2016-10012|7.2
155.93.97.170|CVE-2016-10708|5
155.93.97.170|CVE-2016-20012|4.3
155.93.97.170|CVE-2017-15906|5
155.93.97.170|CVE-2018-15473|5
155.93.97.170|CVE-2018-20685|2.6
155.93.97.170|CVE-2019-6109|4
155.93.97.170|CVE-2019-6110|4
